node_id,node_coordinate,lat,lon
4583647391,"(45.057367, 39.151016)",45.057367,39.151016
4241434797,"(45.05666, 39.15218)",45.05666,39.15218
4583647452,"(45.056953, 39.152183)",45.056953,39.152183
4583268387,"(45.056656, 39.151596)",45.056656,39.151596
345794059,"(45.056683, 39.155216)",45.056683,39.155216
4583647448,"(45.056682, 39.156499)",45.056682,39.156499
4583268598,"(45.057396, 39.155263)",45.057396,39.155263
4583268419,"(45.057475, 39.155265)",45.057475,39.155265
345794645,"(45.059154, 39.159118)",45.059154,39.159118
1705360023,"(45.056809, 39.158322)",45.056809,39.158322
1705360027,"(45.056831, 39.159993)",45.056831,39.159993
345794575,"(45.059146, 39.15829)",45.059146,39.15829
1705360021,"(45.056787, 39.156606)",45.056787,39.156606
345794673,"(45.059129, 39.157403)",45.059129,39.157403
345794735,"(45.059165, 39.159951)",45.059165,39.159951
1530652887,"(45.059106, 39.156599)",45.059106,39.156599
1720740638,"(45.057702, 39.15484)",45.057702,39.15484
4583268418,"(45.058839, 39.155399)",45.058839,39.155399
4583268416,"(45.057479, 39.155753)",45.057479,39.155753
4583268420,"(45.057481, 39.156175)",45.057481,39.156175
4583268414,"(45.058843, 39.156129)",45.058843,39.156129
1720740677,"(45.058474, 39.154815)",45.058474,39.154815
2420884547,"(45.056857, 39.16521)",45.056857,39.16521
2420884548,"(45.057935, 39.184515)",45.057935,39.184515
345794103,"(45.058392, 39.184075)",45.058392,39.184075
345794136,"(45.057613, 39.184838)",45.057613,39.184838
345794124,"(45.057657, 39.184557)",45.057657,39.184557
345794075,"(45.057358, 39.182878)",45.057358,39.182878
345794066,"(45.058072, 39.184139)",45.058072,39.184139
345794023,"(45.058485, 39.183772)",45.058485,39.183772
345794030,"(45.05797, 39.182869)",45.05797,39.182869
345793802,"(45.05805, 39.191522)",45.05805,39.191522
345793819,"(45.056584, 39.187013)",45.056584,39.187013
345793812,"(45.058574, 39.191172)",45.058574,39.191172
345793829,"(45.057194, 39.187005)",45.057194,39.187005
345794196,"(45.059596, 39.185553)",45.059596,39.185553
2420884550,"(45.058486, 39.188895)",45.058486,39.188895
2420884552,"(45.058807, 39.189922)",45.058807,39.189922
345793837,"(45.057847, 39.186983)",45.057847,39.186983
345793832,"(45.059189, 39.189106)",45.059189,39.189106
345793840,"(45.058498, 39.186991)",45.058498,39.186991
345793776,"(45.057203, 39.196627)",45.057203,39.196627
2145354387,"(45.057023, 39.194364)",45.057023,39.194364
2145354388,"(45.057482, 39.195771)",45.057482,39.195771
5333929723,"(45.057549, 39.195443)",45.057549,39.195443
567201622,"(45.057406, 39.197739)",45.057406,39.197739
567201626,"(45.058576, 39.196292)",45.058576,39.196292
567201621,"(45.057642, 39.19684)",45.057642,39.19684
567193510,"(45.058514, 39.19482)",45.058514,39.19482
567203681,"(45.0584, 39.193307)",45.0584,39.193307
567203680,"(45.058562, 39.193316)",45.058562,39.193316
567193498,"(45.058417, 39.193241)",45.058417,39.193241
2145354392,"(45.05746, 39.194094)",45.05746,39.194094
345793853,"(45.057723, 39.19391)",45.057723,39.19391
2422533900,"(45.057794, 39.194214)",45.057794,39.194214
345793769,"(45.057809, 39.193994)",45.057809,39.193994
345793842,"(45.058681, 39.191094)",45.058681,39.191094
345793798,"(45.058068, 39.193397)",45.058068,39.193397
2097177716,"(45.058008, 39.193299)",45.058008,39.193299
2422533901,"(45.057954, 39.193201)",45.057954,39.193201
2420884549,"(45.058041, 39.193546)",45.058041,39.193546
345793850,"(45.057949, 39.193726)",45.057949,39.193726
2145354391,"(45.058146, 39.194401)",45.058146,39.194401
567193508,"(45.057965, 39.195093)",45.057965,39.195093
567193506,"(45.058118, 39.195084)",45.058118,39.195084
567203687,"(45.058193, 39.19425)",45.058193,39.19425
567203688,"(45.058307, 39.194244)",45.058307,39.194244
2422533903,"(45.058305, 39.192375)",45.058305,39.192375
577031465,"(45.057255, 39.192044)",45.057255,39.192044
567193511,"(45.058559, 39.195144)",45.058559,39.195144
567201664,"(45.057871, 39.203725)",45.057871,39.203725
567201623,"(45.057163, 39.198664)",45.057163,39.198664
567201653,"(45.057272, 39.201804)",45.057272,39.201804
567201652,"(45.057053, 39.201114)",45.057053,39.201114
567193541,"(45.057476, 39.202433)",45.057476,39.202433
567201651,"(45.056853, 39.200469)",45.056853,39.200469
567193542,"(45.058294, 39.201934)",45.058294,39.201934
2422533899,"(45.056828, 39.198039)",45.056828,39.198039
567201657,"(45.057667, 39.203065)",45.057667,39.203065
567201631,"(45.059169, 39.199057)",45.059169,39.199057
567193539,"(45.056773, 39.200233)",45.056773,39.200233
567193538,"(45.056666, 39.199901)",45.056666,39.199901
567193536,"(45.056692, 39.199799)",45.056692,39.199799
567201656,"(45.056899, 39.199668)",45.056899,39.199668
567193515,"(45.059021, 39.198367)",45.059021,39.198367
567201672,"(45.058484, 39.205692)",45.058484,39.205692
567201671,"(45.058278, 39.205044)",45.058278,39.205044
567201669,"(45.05922, 39.204453)",45.05922,39.204453
567201665,"(45.058081, 39.204397)",45.058081,39.204397
567097226,"(45.057143, 39.205175)",45.057143,39.205175
567097228,"(45.057993, 39.207897)",45.057993,39.207897
567097227,"(45.058739, 39.21023)",45.058739,39.21023
567097230,"(45.057681, 39.214963)",45.057681,39.214963
2409409292,"(45.059238, 39.226425)",45.059238,39.226425
567194772,"(45.05674, 39.230643)",45.05674,39.230643
567194776,"(45.058436, 39.229414)",45.058436,39.229414
567194775,"(45.058204, 39.228783)",45.058204,39.228783
567194779,"(45.059133, 39.231307)",45.059133,39.231307
567194774,"(45.057202, 39.231912)",45.057202,39.231912
567194773,"(45.056969, 39.231272)",45.056969,39.231272
367467184,"(45.05935, 39.231895)",45.05935,39.231895
567194799,"(45.05812, 39.23444)",45.05812,39.23444
567194794,"(45.057639, 39.233115)",45.057639,39.233115
567194795,"(45.05789, 39.233807)",45.05789,39.233807
567194792,"(45.057428, 39.232534)",45.057428,39.232534
567194798,"(45.058345, 39.235058)",45.058345,39.235058
567194797,"(45.060048, 39.23383)",45.060048,39.23383
567190397,"(45.058567, 39.235667)",45.058567,39.235667
1720681069,"(45.05692, 39.297856)",45.05692,39.297856
1720681073,"(45.057926, 39.297938)",45.057926,39.297938
1720681079,"(45.058274, 39.297983)",45.058274,39.297983
348625380,"(45.058637, 39.298045)",45.058637,39.298045
1720681063,"(45.056754, 39.299825)",45.056754,39.299825
2419875100,"(45.05777, 39.29992)",45.05777,39.29992
348625142,"(45.058024, 39.302008)",45.058024,39.302008
348625115,"(45.058685, 39.299986)",45.058685,39.299986
557289927,"(45.058974, 38.702043)",45.058974,38.702043
2227580683,"(45.059162, 38.702382)",45.059162,38.702382
623048180,"(45.062605, 38.72866)",45.062605,38.72866
1221094870,"(45.060466, 38.732079)",45.060466,38.732079
1221095154,"(45.06033, 38.731951)",45.06033,38.731951
1558817107,"(45.059183, 38.739672)",45.059183,38.739672
1558817108,"(45.059218, 38.739987)",45.059218,38.739987
1558817102,"(45.059092, 38.740412)",45.059092,38.740412
1558817110,"(45.060077, 38.741354)",45.060077,38.741354
1139228572,"(45.0595, 38.766928)",45.0595,38.766928
1558817115,"(45.061087, 38.764315)",45.061087,38.764315
2024749162,"(45.059808, 38.767785)",45.059808,38.767785
1139228608,"(45.058693, 38.768808)",45.058693,38.768808
1139228520,"(45.058796, 38.768623)",45.058796,38.768623
1139228722,"(45.059033, 38.768292)",45.059033,38.768292
1139228772,"(45.059323, 38.767695)",45.059323,38.767695
1139228470,"(45.059554, 38.767154)",45.059554,38.767154
1139228374,"(45.059565, 38.767033)",45.059565,38.767033
2024749164,"(45.05976, 38.767734)",45.05976,38.767734
1558817100,"(45.059052, 38.769482)",45.059052,38.769482
1831949140,"(45.059979, 38.772304)",45.059979,38.772304
1831949105,"(45.05884, 38.771212)",45.05884,38.771212
2918748131,"(45.058847, 38.770207)",45.058847,38.770207
296062416,"(45.059114, 38.769533)",45.059114,38.769533
343553665,"(45.06046, 38.879361)",45.06046,38.879361
343553669,"(45.060371, 38.879263)",45.060371,38.879263
343553668,"(45.060317, 38.879134)",45.060317,38.879134
343553633,"(45.060276, 38.878953)",45.060276,38.878953
343553636,"(45.060265, 38.878657)",45.060265,38.878657
343553650,"(45.060302, 38.878318)",45.060302,38.878318
343553653,"(45.060418, 38.877594)",45.060418,38.877594
343553622,"(45.060566, 38.876831)",45.060566,38.876831
2954469443,"(45.060643, 38.876476)",45.060643,38.876476
343553695,"(45.059131, 38.885132)",45.059131,38.885132
4122549973,"(45.059981, 38.885218)",45.059981,38.885218
343553691,"(45.060494, 38.885271)",45.060494,38.885271
4776519716,"(45.058963, 38.889826)",45.058963,38.889826
4776519714,"(45.059783, 38.889938)",45.059783,38.889938
1558621165,"(45.060602, 38.890039)",45.060602,38.890039
578516904,"(45.060576, 38.88832)",45.060576,38.88832
583361096,"(45.060527, 38.888237)",45.060527,38.888237
583361094,"(45.060506, 38.888045)",45.060506,38.888045
583361091,"(45.060557, 38.887924)",45.060557,38.887924
1558621168,"(45.06314, 38.890318)",45.06314,38.890318
494321598,"(45.0606, 38.889978)",45.0606,38.889978
1558621163,"(45.05979, 38.88987)",45.05979,38.88987
343554713,"(45.06058, 38.894943)",45.06058,38.894943
4122548432,"(45.059928, 38.898795)",45.059928,38.898795
4122548447,"(45.060015, 38.899492)",45.060015,38.899492
4122548448,"(45.060372, 38.899814)",45.060372,38.899814
4122548433,"(45.059246, 38.898913)",45.059246,38.898913
4858559677,"(45.059858, 38.897741)",45.059858,38.897741
343554696,"(45.059728, 38.896304)",45.059728,38.896304
343554694,"(45.059681, 38.895508)",45.059681,38.895508
4858559666,"(45.059102, 38.897272)",45.059102,38.897272
4858559665,"(45.059079, 38.896374)",45.059079,38.896374
343554701,"(45.05971, 38.895452)",45.05971,38.895452
343554698,"(45.059739, 38.895425)",45.059739,38.895425
343554704,"(45.059813, 38.895386)",45.059813,38.895386
343554706,"(45.06046, 38.895188)",45.06046,38.895188
343554708,"(45.06053, 38.895147)",45.06053,38.895147
343554710,"(45.060582, 38.895091)",45.060582,38.895091
4678172900,"(45.059225, 38.896368)",45.059225,38.896368
343554763,"(45.059317, 38.896365)",45.059317,38.896365
908289523,"(45.060602, 38.91175)",45.060602,38.91175
908289478,"(45.06015, 38.911488)",45.06015,38.911488
908289131,"(45.06072, 38.911882)",45.06072,38.911882
343554062,"(45.060251, 38.913477)",45.060251,38.913477
343554014,"(45.06125, 38.909696)",45.06125,38.909696
2481374576,"(45.059896, 38.910161)",45.059896,38.910161
2481374581,"(45.059821, 38.909905)",45.059821,38.909905
3306970892,"(45.059696, 38.909819)",45.059696,38.909819
3306970891,"(45.059591, 38.90974)",45.059591,38.90974
2481492411,"(45.059467, 38.909654)",45.059467,38.909654
2481372690,"(45.059099, 38.909427)",45.059099,38.909427
908289337,"(45.059502, 38.911046)",45.059502,38.911046
2481377035,"(45.059468, 38.91102)",45.059468,38.91102
908289142,"(45.059124, 38.910766)",45.059124,38.910766
2481374578,"(45.058602, 38.910484)",45.058602,38.910484
2481374579,"(45.058863, 38.909618)",45.058863,38.909618
2481374575,"(45.058988, 38.909416)",45.058988,38.909416
2481374580,"(45.059056, 38.909409)",45.059056,38.909409
2481377031,"(45.059193, 38.912061)",45.059193,38.912061
2481377039,"(45.059331, 38.912195)",45.059331,38.912195
2481386100,"(45.059732, 38.908768)",45.059732,38.908768
4733770237,"(45.059679, 38.908929)",45.059679,38.908929
2481381459,"(45.059505, 38.90954)",45.059505,38.90954
4090271782,"(45.059775, 38.908793)",45.059775,38.908793
4120943595,"(45.05983, 38.90862)",45.05983,38.90862
4120943596,"(45.059982, 38.908703)",45.059982,38.908703
2481386103,"(45.059992, 38.908081)",45.059992,38.908081
5048166316,"(45.06031, 38.909121)",45.06031,38.909121
2481405033,"(45.060734, 38.909382)",45.060734,38.909382
2481405032,"(45.060503, 38.910126)",45.060503,38.910126
4090278510,"(45.060007, 38.908935)",45.060007,38.908935
2481386141,"(45.060154, 38.907759)",45.060154,38.907759
2481386143,"(45.060025, 38.907682)",45.060025,38.907682
4678279833,"(45.059733, 38.908639)",45.059733,38.908639
2481386139,"(45.059695, 38.908748)",45.059695,38.908748
2481372691,"(45.059102, 38.908365)",45.059102,38.908365
2481377041,"(45.059183, 38.912794)",45.059183,38.912794
2481377033,"(45.060042, 38.913348)",45.060042,38.913348
343554026,"(45.060796, 38.913949)",45.060796,38.913949
1051655083,"(45.059167, 38.916051)",45.059167,38.916051
1558527958,"(45.05918, 38.916063)",45.05918,38.916063
1051655029,"(45.059084, 38.916307)",45.059084,38.916307
1067855992,"(45.05914, 38.916141)",45.05914,38.916141
1051655384,"(45.059198, 38.916081)",45.059198,38.916081
1558527970,"(45.059445, 38.916327)",45.059445,38.916327
990640283,"(45.05997, 38.916839)",45.05997,38.916839
2211084271,"(45.059569, 38.915503)",45.059569,38.915503
343553997,"(45.059634, 38.915773)",45.059634,38.915773
1558527975,"(45.059574, 38.916018)",45.059574,38.916018
1067855796,"(45.05953, 38.916158)",45.05953,38.916158
1558527972,"(45.059499, 38.916257)",45.059499,38.916257
1558527968,"(45.059218, 38.915979)",45.059218,38.915979
1558527964,"(45.059207, 38.915969)",45.059207,38.915969
2515618433,"(45.059698, 38.915227)",45.059698,38.915227
2515618434,"(45.059804, 38.914999)",45.059804,38.914999
2515618435,"(45.05983, 38.914947)",45.05983,38.914947
4089496624,"(45.059351, 38.914601)",45.059351,38.914601
4089496625,"(45.059249, 38.914641)",45.059249,38.914641
1051654862,"(45.059967, 38.917435)",45.059967,38.917435
1051655257,"(45.059759, 38.917814)",45.059759,38.917814
1051655066,"(45.060049, 38.918107)",45.060049,38.918107
1051654715,"(45.059632, 38.91809)",45.059632,38.91809
1558528014,"(45.061063, 38.917778)",45.061063,38.917778
1558528008,"(45.060226, 38.916979)",45.060226,38.916979
4428871312,"(45.060072, 38.916828)",45.060072,38.916828
1558528006,"(45.060016, 38.916773)",45.060016,38.916773
4428871311,"(45.060001, 38.916605)",45.060001,38.916605
4428871310,"(45.059924, 38.916426)",45.059924,38.916426
4428871313,"(45.060072, 38.916517)",45.060072,38.916517
4428871316,"(45.060275, 38.91669)",45.060275,38.91669
4428871314,"(45.060325, 38.916733)",45.060325,38.916733
1067855834,"(45.060147, 38.917136)",45.060147,38.917136
1051655402,"(45.060187, 38.91705)",45.060187,38.91705
1051654689,"(45.06079, 38.918246)",45.06079,38.918246
1051654892,"(45.059608, 38.918141)",45.059608,38.918141
343552980,"(45.059345, 38.918717)",45.059345,38.918717
994484508,"(45.060175, 38.92178)",45.060175,38.92178
994484566,"(45.059897, 38.922275)",45.059897,38.922275
1805785830,"(45.059161, 38.923584)",45.059161,38.923584
2016971873,"(45.06052, 38.921737)",45.06052,38.921737
2016971878,"(45.060669, 38.922112)",45.060669,38.922112
2016971872,"(45.060488, 38.921901)",45.060488,38.921901
2016971870,"(45.060458, 38.922471)",45.060458,38.922471
1051654813,"(45.060882, 38.918933)",45.060882,38.918933
1051655397,"(45.059988, 38.918241)",45.059988,38.918241
1051654833,"(45.060343, 38.918562)",45.060343,38.918562
1051655008,"(45.060461, 38.918554)",45.060461,38.918554
994484499,"(45.059649, 38.924224)",45.059649,38.924224
1051654755,"(45.060615, 38.920092)",45.060615,38.920092
1805785827,"(45.059824, 38.92365)",45.059824,38.92365
1837277812,"(45.059601, 38.924027)",45.059601,38.924027
3429891270,"(45.0597, 38.924137)",45.0597,38.924137
3429891267,"(45.059667, 38.924193)",45.059667,38.924193
994484489,"(45.059579, 38.924145)",45.059579,38.924145
1027180414,"(45.059959, 38.924414)",45.059959,38.924414
2726887144,"(45.060233, 38.923961)",45.060233,38.923961
1027180368,"(45.06053, 38.923466)",45.06053,38.923466
2016971883,"(45.060779, 38.922776)",45.060779,38.922776
1558528010,"(45.060443, 38.923369)",45.060443,38.923369
2728285854,"(45.060097, 38.923956)",45.060097,38.923956
994475485,"(45.059753, 38.919598)",45.059753,38.919598
2438524080,"(45.059369, 38.920296)",45.059369,38.920296
994475360,"(45.059298, 38.920426)",45.059298,38.920426
1067856241,"(45.059825, 38.929984)",45.059825,38.929984
295187978,"(45.059795, 38.929951)",45.059795,38.929951
295187977,"(45.060405, 38.928829)",45.060405,38.928829
1067856047,"(45.06043, 38.928856)",45.06043,38.928856
1027078021,"(45.060133, 38.924838)",45.060133,38.924838
994475661,"(45.059385, 38.925955)",45.059385,38.925955
1027079362,"(45.059344, 38.925915)",45.059344,38.925915
1028702110,"(45.059457, 38.926135)",45.059457,38.926135
1028701776,"(45.059555, 38.926236)",45.059555,38.926236
1028701557,"(45.05959, 38.926181)",45.05959,38.926181
296453944,"(45.059183, 38.925751)",45.059183,38.925751
1027077711,"(45.059523, 38.925613)",45.059523,38.925613
1027081017,"(45.059558, 38.925644)",45.059558,38.925644
1027077389,"(45.059702, 38.925765)",45.059702,38.925765
1027076896,"(45.061206, 38.9273)",45.061206,38.9273
1027079695,"(45.060873, 38.926259)",45.060873,38.926259
296453948,"(45.060984, 38.927719)",45.060984,38.927719
1026430320,"(45.058608, 38.927117)",45.058608,38.927117
2726887142,"(45.059478, 38.925239)",45.059478,38.925239
2438377814,"(45.059568, 38.925087)",45.059568,38.925087
1503399659,"(45.058867, 38.925944)",45.058867,38.925944
994484553,"(45.058797, 38.925857)",45.058797,38.925857
1028701936,"(45.0588, 38.925799)",45.0588,38.925799
1028701732,"(45.059299, 38.924943)",45.059299,38.924943
1028702367,"(45.059327, 38.924889)",45.059327,38.924889
1028701806,"(45.059345, 38.92486)",45.059345,38.92486
1028702825,"(45.059658, 38.924324)",45.059658,38.924324
3429891269,"(45.059676, 38.924309)",45.059676,38.924309
2321923562,"(45.058693, 38.926644)",45.058693,38.926644
994475442,"(45.05873, 38.927134)",45.05873,38.927134
1067855970,"(45.060368, 38.928789)",45.060368,38.928789
343553506,"(45.059902, 38.924516)",45.059902,38.924516
3429891273,"(45.059807, 38.924462)",45.059807,38.924462
510589703,"(45.059528, 38.924938)",45.059528,38.924938
2726887140,"(45.059391, 38.925171)",45.059391,38.925171
2438377813,"(45.058905, 38.926244)",45.058905,38.926244
2321923563,"(45.058917, 38.926166)",45.058917,38.926166
2321923564,"(45.058919, 38.926102)",45.058919,38.926102
2321923565,"(45.058913, 38.926041)",45.058913,38.926041
583541353,"(45.05916, 38.92579)",45.05916,38.92579
1558527955,"(45.05911, 38.925655)",45.05911,38.925655
1558527952,"(45.05908, 38.925708)",45.05908,38.925708
994484506,"(45.059685, 38.924262)",45.059685,38.924262
1558527979,"(45.059826, 38.92443)",45.059826,38.92443
1027079840,"(45.061308, 38.925329)",45.061308,38.925329
1558527985,"(45.059872, 38.924344)",45.059872,38.924344
1026427728,"(45.060692, 38.930919)",45.060692,38.930919
908908284,"(45.059468, 38.930851)",45.059468,38.930851
297523030,"(45.058895, 38.933524)",45.058895,38.933524
1067856427,"(45.058697, 38.934663)",45.058697,38.934663
1026555291,"(45.058998, 38.933557)",45.058998,38.933557
909039553,"(45.059773, 38.932247)",45.059773,38.932247
909039012,"(45.060088, 38.932301)",45.060088,38.932301
1026555218,"(45.058637, 38.935855)",45.058637,38.935855
374106490,"(45.06051, 38.936477)",45.06051,38.936477
1026555220,"(45.058789, 38.934806)",45.058789,38.934806
295183158,"(45.061191, 38.932668)",45.061191,38.932668
2725501554,"(45.06051, 38.940872)",45.06051,38.940872
2725508104,"(45.060489, 38.941746)",45.060489,38.941746
908170295,"(45.060487, 38.941873)",45.060487,38.941873
1000222989,"(45.058777, 38.942081)",45.058777,38.942081
2725501547,"(45.059744, 38.94143)",45.059744,38.94143
2725501549,"(45.060252, 38.941449)",45.060252,38.941449
2725501548,"(45.059753, 38.940966)",45.059753,38.940966
2725508084,"(45.059745, 38.94154)",45.059745,38.94154
2725508082,"(45.059744, 38.941565)",45.059744,38.941565
2725501546,"(45.059735, 38.941782)",45.059735,38.941782
1012312984,"(45.059634, 38.941773)",45.059634,38.941773
1000182980,"(45.059579, 38.941858)",45.059579,38.941858
2725508067,"(45.05958, 38.941521)",45.05958,38.941521
295174635,"(45.059558, 38.940253)",45.059558,38.940253
1000226496,"(45.058943, 38.942307)",45.058943,38.942307
1000226499,"(45.059251, 38.942402)",45.059251,38.942402
1000226478,"(45.059485, 38.942474)",45.059485,38.942474
2725501552,"(45.060429, 38.939225)",45.060429,38.939225
2725508096,"(45.060374, 38.941533)",45.060374,38.941533
2725508091,"(45.060314, 38.941629)",45.060314,38.941629
2725508089,"(45.060313, 38.941704)",45.060313,38.941704
295191047,"(45.0606, 38.941886)",45.0606,38.941886
2725508099,"(45.060413, 38.941865)",45.060413,38.941865
2725514312,"(45.059668, 38.941847)",45.059668,38.941847
2466492400,"(45.05969, 38.941909)",45.05969,38.941909
496233448,"(45.058944, 38.938222)",45.058944,38.938222
1026565198,"(45.060346, 38.938266)",45.060346,38.938266
908170776,"(45.060556, 38.938273)",45.060556,38.938273
295174676,"(45.062588, 38.937085)",45.062588,38.937085
414716688,"(45.060397, 38.947033)",45.060397,38.947033
414716691,"(45.060423, 38.946471)",45.060423,38.946471
414716692,"(45.060436, 38.946055)",45.060436,38.946055
414716690,"(45.060562, 38.946477)",45.060562,38.946477
414716689,"(45.060552, 38.947036)",45.060552,38.947036
2466492436,"(45.060374, 38.947144)",45.060374,38.947144
2683587959,"(45.060368, 38.947258)",45.060368,38.947258
414716687,"(45.060358, 38.947476)",45.060358,38.947476
2683587965,"(45.060289, 38.947266)",45.060289,38.947266
1513106249,"(45.06031, 38.946442)",45.06031,38.946442
1513106248,"(45.060313, 38.946215)",45.060313,38.946215
461748237,"(45.060176, 38.946062)",45.060176,38.946062
1000221618,"(45.059699, 38.946028)",45.059699,38.946028
414716679,"(45.059629, 38.946023)",45.059629,38.946023
414716681,"(45.060237, 38.947471)",45.060237,38.947471
461748231,"(45.059527, 38.947444)",45.059527,38.947444
295190868,"(45.059414, 38.94744)",45.059414,38.94744
414716678,"(45.059598, 38.947447)",45.059598,38.947447
566372889,"(45.059601, 38.947333)",45.059601,38.947333
414716714,"(45.059435, 38.946694)",45.059435,38.946694
414716742,"(45.059307, 38.94668)",45.059307,38.94668
461748232,"(45.059564, 38.946021)",45.059564,38.946021
3799525629,"(45.059454, 38.946067)",45.059454,38.946067
414716680,"(45.059456, 38.946013)",45.059456,38.946013
584842131,"(45.059314, 38.946136)",45.059314,38.946136
4819439341,"(45.058621, 38.94595)",45.058621,38.94595
414716624,"(45.059463, 38.94579)",45.059463,38.94579
1000221622,"(45.059387, 38.94844)",45.059387,38.94844
1000221613,"(45.059497, 38.948445)",45.059497,38.948445
1000221615,"(45.059519, 38.948445)",45.059519,38.948445
1000221619,"(45.059587, 38.948445)",45.059587,38.948445
414716686,"(45.059376, 38.94884)",45.059376,38.94884
1000226481,"(45.059562, 38.942495)",45.059562,38.942495
414716712,"(45.058945, 38.948506)",45.058945,38.948506
566369822,"(45.060235, 38.947844)",45.060235,38.947844
1012313507,"(45.059671, 38.945677)",45.059671,38.945677
566372884,"(45.05959, 38.945678)",45.05959,38.945678
566372883,"(45.059469, 38.945672)",45.059469,38.945672
414156190,"(45.06157, 38.943145)",45.06157,38.943145
1513106264,"(45.060497, 38.943135)",45.060497,38.943135
1513106228,"(45.059553, 38.942839)",45.059553,38.942839
2466492372,"(45.059462, 38.943087)",45.059462,38.943087
2466492367,"(45.059381, 38.943102)",45.059381,38.943102
2466492362,"(45.059131, 38.943041)",45.059131,38.943041
1012312979,"(45.059518, 38.944059)",45.059518,38.944059
414716682,"(45.060231, 38.948243)",45.060231,38.948243
1513106236,"(45.060098, 38.943185)",45.060098,38.943185
1513106234,"(45.059893, 38.943738)",45.059893,38.943738
1513106235,"(45.059895, 38.943184)",45.059895,38.943184
1513106242,"(45.060203, 38.943752)",45.060203,38.943752
1513106241,"(45.060198, 38.944078)",45.060198,38.944078
1012312983,"(45.059928, 38.944071)",45.059928,38.944071
1012312987,"(45.059677, 38.944065)",45.059677,38.944065
1012312980,"(45.059634, 38.944063)",45.059634,38.944063
2449544700,"(45.059589, 38.948381)",45.059589,38.948381
2449544701,"(45.05979, 38.948289)",45.05979,38.948289
2449544702,"(45.059907, 38.948286)",45.059907,38.948286
1000221625,"(45.059597, 38.947928)",45.059597,38.947928
1000221617,"(45.059528, 38.94793)",45.059528,38.94793
1000221616,"(45.059512, 38.94793)",45.059512,38.94793
1000221623,"(45.0594, 38.947925)",45.0594,38.947925
566369824,"(45.060235, 38.947556)",45.060235,38.947556
1513106252,"(45.0603, 38.943179)",45.0603,38.943179
1513106254,"(45.060307, 38.942875)",45.060307,38.942875
3654715545,"(45.059715, 38.942846)",45.059715,38.942846
1513106230,"(45.059672, 38.942844)",45.059672,38.942844
414716616,"(45.059472, 38.945562)",45.059472,38.945562
2466492373,"(45.059477, 38.945392)",45.059477,38.945392
566372873,"(45.059513, 38.944214)",45.059513,38.944214
566372876,"(45.05963, 38.944222)",45.05963,38.944222
1012313505,"(45.059701, 38.944228)",45.059701,38.944228
2466492412,"(45.059742, 38.94427)",45.059742,38.94427
1513106229,"(45.059593, 38.942841)",45.059593,38.942841
1012312985,"(45.059562, 38.944059)",45.059562,38.944059
538401648,"(45.058924, 38.949253)",45.058924,38.949253
538401651,"(45.058802, 38.949247)",45.058802,38.949247
414716711,"(45.058903, 38.949968)",45.058903,38.949968
498434058,"(45.058884, 38.951411)",45.058884,38.951411
1012330857,"(45.058876, 38.951848)",45.058876,38.951848
414716709,"(45.058862, 38.952295)",45.058862,38.952295
344851926,"(45.060554, 38.951679)",45.060554,38.951679
385028588,"(45.060355, 38.951534)",45.060355,38.951534
385028614,"(45.060363, 38.951227)",45.060363,38.951227
344851928,"(45.06038, 38.950098)",45.06038,38.950098
344851929,"(45.060355, 38.951675)",45.060355,38.951675
344851927,"(45.060588, 38.950109)",45.060588,38.950109
385313853,"(45.060387, 38.949845)",45.060387,38.949845
385028701,"(45.060562, 38.951226)",45.060562,38.951226
385028589,"(45.060555, 38.951542)",45.060555,38.951542
344851930,"(45.059789, 38.951661)",45.059789,38.951661
385028611,"(45.059795, 38.951394)",45.059795,38.951394
412187103,"(45.059798, 38.951216)",45.059798,38.951216
344851931,"(45.059803, 38.950989)",45.059803,38.950989
1012294741,"(45.059723, 38.950986)",45.059723,38.950986
344851932,"(45.059598, 38.950981)",45.059598,38.950981
461748225,"(45.05959, 38.951368)",45.05959,38.951368
414716684,"(45.060142, 38.949192)",45.060142,38.949192
2449491397,"(45.060292, 38.949199)",45.060292,38.949199
344851934,"(45.060873, 38.949228)",45.060873,38.949228
344851923,"(45.05977, 38.949174)",45.05977,38.949174
344851936,"(45.059253, 38.954034)",45.059253,38.954034
385028624,"(45.059365, 38.95404)",45.059365,38.95404
385028662,"(45.059455, 38.954044)",45.059455,38.954044
2466514582,"(45.059152, 38.95403)",45.059152,38.95403
2466514576,"(45.059139, 38.95403)",45.059139,38.95403
2466514570,"(45.059104, 38.954029)",45.059104,38.954029
2466514568,"(45.059095, 38.954028)",45.059095,38.954028
414716776,"(45.059085, 38.954028)",45.059085,38.954028
414716777,"(45.058858, 38.954023)",45.058858,38.954023
566370911,"(45.060231, 38.948826)",45.060231,38.948826
532236857,"(45.059767, 38.949259)",45.059767,38.949259
2466514640,"(45.05977, 38.949105)",45.05977,38.949105
412187102,"(45.059479, 38.949161)",45.059479,38.949161
295182621,"(45.059368, 38.949156)",45.059368,38.949156
414716683,"(45.060179, 38.94852)",45.060179,38.94852
461748254,"(45.060161, 38.948732)",45.060161,38.948732
414716685,"(45.060159, 38.94885)",45.060159,38.94885
461748250,"(45.059873, 38.948849)",45.059873,38.948849
2449491395,"(45.060145, 38.94908)",45.060145,38.94908
344851935,"(45.060745, 38.954084)",45.060745,38.954084
